genome binned from sequencing reads available in srx691267 metagenome
wild caught
genome binned from sequencing reads available in srx806414 metagenome
genome binned from sequencing reads available in srx822907 metagenome
genome binned from sequencing reads available in erx555959 metagenome
genome binned from sequencing reads available in erx552246 metagenome
china population
genome binned from sequencing reads available in erx656395 metagenome
genome binned from sequencing reads available in erx556003
genome binned from sequencing reads available in srx331703 metagenome
genome binned from sequencing reads available in srx255562 metagenome
genome binned from sequencing reads available in erx1064486 metagenome
genome binned from sequencing reads available in erx555917 metagenome
genome binned from sequencing reads available in srx691284
binary toxin positive tcdc number bp deletion pfga
genome binned from sequencing reads available in erx556309 metagenome
genome binned from sequencing reads available in srx822167 metagenome
number to number meter under water
genome binned from sequencing reads available in erx552316 metagenome
from a culture of nannochloropsis salina ccmp1776
genome binned from sequencing reads available in srx545991 metagenome
genome binned from sequencing reads available in srx802189 metagenome
genome binned from sequencing reads available in erx1064483 metagenome
genome binned from sequencing reads available in srx290712 metagenome
genome binned from sequencing reads available in srx822329 metagenome
genome binned from sequencing reads available in erx943719 metagenome
genome binned from sequencing reads available in srx667739
genome binned from sequencing reads available in erx222794 metagenome
genome binned from sequencing reads available in erx682739 metagenome
one single worm sex not determined and a pool of males and females worms
genome binned from sequencing reads available in erx552262
genome binned from sequencing reads available in srx290710 metagenome
genome binned from sequencing reads available in srx691276 metagenome
genome binned from sequencing reads available in erx552321 metagenome
genome binned from sequencing reads available in srx822358 metagenome
genome binned from sequencing reads available in srx836091 metagenome
genome binned from sequencing reads available in erx556021 metagenome
genome binned from sequencing reads available in srx691273
genome binned from sequencing reads available in erx555935 metagenome
genome binned from sequencing reads available in srx822350 metagenome
genome binned from sequencing reads available in srx822415 metagenome
genome binned from sequencing reads available in srx742692 metagenome
genome binned from sequencing reads available in srx648445 metagenome
genome binned from sequencing reads available in erx552275 metagenome
genome binned from sequencing reads available in srx208782 metagenome
genome binned from sequencing reads available in srx560108 metagenome
drx012718 metagenome
genome binned from sequencing reads available in srx710571 metagenome
genome binned from sequencing reads available in srx823303 metagenome
genome binned from sequencing reads available in srx822556 metagenome
genome binned from sequencing reads available in srx445325 metagenome
genome binned from sequencing reads available in srx834624 metagenome
genome binned from sequencing reads available in erx552271 metagenome
genome binned from sequencing reads available in srx1050742 metagenome
genome binned from sequencing reads available in srx834646 metagenome
genome binned from sequencing reads available in srx691277
genome binned from sequencing reads available in erx552249 metagenome
five adult female flies housed in a lab colony approx 4-6 months old whose founders were collected from indianapolis in during the summer of number
genome binned from sequencing reads available in erx552243 metagenome
genome binned from sequencing reads available in srx688073 metagenome
genome binned from sequencing reads available in srx645896 metagenome
genome binned from sequencing reads available in srx834623 metagenome
genome binned from sequencing reads available in srx822954 metagenome
fs culture grown on experimental medium
genome binned from sequencing reads available in srx823156 metagenome
genome binned from sequencing reads available in srx290707 metagenome
genome binned from sequencing reads available in srx823320 metagenome
nist mixed microbial rm strain
genome binned from sequencing reads available in srx834645 metagenome
genome binned from sequencing reads available in erx552238 metagenome
genome binned from sequencing reads available in erx633345 metagenome
genome binned from sequencing reads available in srx822152 metagenome
dna was extracted in number from sperm spawned from an animal collected at point loma san diego california usa
genome binned from sequencing reads available in erx289005
genome binned from sequencing reads available in srx822744 metagenome
genome binned from sequencing reads available in erx552333 metagenome
genome binned from sequencing reads available in srx210886 metagenome
strain from the schmid-hempel group haploid drones
genome binned from sequencing reads available in srx822361 metagenome
cryptic lineage number
genome binned from sequencing reads available in erx555964 metagenome
genome binned from sequencing reads available in srx710613 metagenome
genome binned from sequencing reads available in erx943721 metagenome
genome binned from sequencing reads available in srx646156 metagenome
genome binned from sequencing reads available in srx823275 metagenome
genome binned from sequencing reads available in srx710568 metagenome
genome binned from sequencing reads available in srx710602 metagenome
genome binned from sequencing reads available in srx373030 metagenome
genome binned from sequencing reads available in srx691272 metagenome
genome binned from sequencing reads available in srx1203503 metagenome
genome binned from sequencing reads available in srx290716 metagenome
genome binned from sequencing reads available in erx552344 metagenome
genome binned from sequencing reads available in erx1109758 metagenome
genome binned from sequencing reads available in srx474032 metagenome
genome binned from sequencing reads available in srx822769 metagenome
laboratory-maintained insect colony
genome binned from sequencing reads available in erx555933 metagenome
genome binned from sequencing reads available in srx691269
genome binned from sequencing reads available in srx1050770
genome binned from sequencing reads available in erx552256
genome binned from sequencing reads available in srx688074 metagenome
genome binned from sequencing reads available in srx822222 metagenome
genome binned from sequencing reads available in erx556101 metagenome
genome binned from sequencing reads available in srx745165 metagenome
genome binned from sequencing reads available in srx290714 metagenome
genome binned from sequencing reads available in srx691282
genome binned from sequencing reads available in erx556126 metagenome
genome binned from sequencing reads available in srx710574 metagenome
genome binned from sequencing reads available in srx1114582 metagenome
clone of utex number
genome binned from sequencing reads available in srx803751 metagenome
host female age number diarrhea/vomiting
genome binned from sequencing reads available in srx1100508 metagenome
genome binned from sequencing reads available in erx556027 metagenome
genome binned from sequencing reads available in srx710589 metagenome
genome binned from sequencing reads available in srx404361 metagenome
genome binned from sequencing reads available in srx595695
genome binned from sequencing reads available in erx656379 metagenome
genome binned from sequencing reads available in srx481087 metagenome
genome binned from sequencing reads available in srx1075082
wound botulism c. botulinum group i toxin type a5b3
genome binned from sequencing reads available in srx834658 metagenome
genome binned from sequencing reads available in erx166947 metagenome
genome binned from sequencing reads available in srx648503 metagenome
4th-generation inbreeding
genome binned from sequencing reads available in srx290711 metagenome
genome binned from sequencing reads available in erx552252 metagenome
genome binned from sequencing reads available in srx834644 metagenome
genome binned from sequencing reads available in erx556094 metagenome
genome binned from sequencing reads available in srx646158 metagenome
genome binned from sequencing reads available in srx103570
haploid drones
genome binned from sequencing reads available in srx740703
generated by co-infection of a tetracycline-resistant field isolate with a rifamycin-resistant strain with subsequent selection
macronuclear
genome binned from sequencing reads available in srx823338 metagenome
genome binned from sequencing reads available in srx319063 metagenome
genome binned from sequencing reads available in erx552276 metagenome
a mixed sample from a naturally inbred family that contains both sexes
genome binned from sequencing reads available in srx691277 metagenome
genome binned from sequencing reads available in srx331739 metagenome
genome binned from sequencing reads available in srx822397 metagenome
genome binned from sequencing reads available in srx806407 metagenome
genome binned from sequencing reads available in srx823221 metagenome
genome binned from sequencing reads available in srx834619 metagenome
genome binned from sequencing reads available in srx834657 metagenome
genome binned from sequencing reads available in srx822436 metagenome
genome binned from sequencing reads available in erx552268 metagenome
genome binned from sequencing reads available in srx710628 metagenome
genome binned from sequencing reads available in srx822410 metagenome
genome binned from sequencing reads available in erx289011 metagenome
organism name changed from ralstonia solanacearum on jan number number at the request of the submitte
genome binned from sequencing reads available in srx823056 metagenome
genome binned from sequencing reads available in srx822196 metagenome
genome binned from sequencing reads available in srx822984 metagenome
genome binned from sequencing reads available in srx823159 metagenome
genome binned from sequencing reads available in srx834622 metagenome
genome binned from sequencing reads available in srx822275 metagenome
genome binned from sequencing reads available in srx667739 metagenome
genome binned from sequencing reads available in srx691266 metagenome
genome binned from sequencing reads available in srx290717 metagenome
genome binned from sequencing reads available in erx556329 metagenome
genome binned from sequencing reads available in srx822042 metagenome
genome binned from sequencing reads available in erx714355 metagenome
genome binned from sequencing reads available in erx556078 metagenome
genome binned from sequencing reads available in erx556305 metagenome
genome binned from sequencing reads available in srx691267
genome binned from sequencing reads available in erx556308 metagenome
genome binned from sequencing reads available in srx834659 metagenome
genome binned from sequencing reads available in erx438742
genome binned from sequencing reads available in srx290719 metagenome
genome binned from sequencing reads available in srx834641 metagenome
genome binned from sequencing reads available in srx691268 metagenome
genome binned from sequencing reads available in erx556317 metagenome
genome binned from sequencing reads available in srx822638 metagenome
genome binned from sequencing reads available in srx691264 metagenome
genome binned from sequencing reads available in srx481053 metagenome
genome binned from sequencing reads available in srx1041926 metagenome
chromosome number contains tandem copies of a plasmid for experimental use
genome binned from sequencing reads available in srx822707 metagenome
genome binned from sequencing reads available in erx556103 metagenome
genome binned from sequencing reads available in erx555949 metagenome
genome binned from sequencing reads available in srx822647 metagenome
genome binned from sequencing reads available in srx834631 metagenome
genome binned from sequencing reads available in srx822368 metagenome
genome binned from sequencing reads available in srx1124599 metagenome
genome binned from sequencing reads available in srx822139 metagenome
genome binned from sequencing reads available in srx822853 metagenome
genome binned from sequencing reads available in erx555932
genome binned from sequencing reads available in srx327722
genome binned from sequencing reads available in erx556334 metagenome
genome binned from sequencing reads available in erx250271
genome binned from sequencing reads available in erx552258 metagenome
genome binned from sequencing reads available in srx822677 metagenome
genome binned from sequencing reads available in erx555912 metagenome
genome binned from sequencing reads available in srx559898 metagenome
genome binned from sequencing reads available in erx656387 metagenome
genome binned from sequencing reads available in srx559915
genome binned from sequencing reads available in srx1050758 metagenome
genome binned from sequencing reads available in srx822979 metagenome
genome binned from sequencing reads available in srx691265 metagenome
genome binned from sequencing reads available in erx556114 metagenome
genome binned from sequencing reads available in srx823278 metagenome
genome binned from sequencing reads available in srx481090 metagenome
genome binned from sequencing reads available in srx822234 metagenome
genome binned from sequencing reads available in srx1050755 metagenome
genome binned from sequencing reads available in srx803757 metagenome
genome binned from sequencing reads available in srx834662
genome binned from sequencing reads available in erx556339 metagenome
genome binned from sequencing reads available in srx691271 metagenome
wound botulism c. botulinum group i toxin type b3
genome binned from sequencing reads available in erx222797 metagenome
genome binned from sequencing reads available in erx556112 metagenome
genome binned from sequencing reads available in srx559946
genome binned from sequencing reads available in erx552245 metagenome
genome binned from sequencing reads available in srx480941 metagenome
colony number
genome binned from sequencing reads available in srx834660 metagenome
wild caught from the caribbean sea
genome binned from sequencing reads available in srx822401 metagenome
genome binned from sequencing reads available in srx823365 metagenome
genome binned from sequencing reads available in srx392467
genome binned from sequencing reads available in srx823192 metagenome
genome binned from sequencing reads available in srx461727 metagenome
genome binned from sequencing reads available in erx556346 metagenome
genome binned from sequencing reads available in srx823369 metagenome
genome binned from sequencing reads available in srx823151 metagenome
genome binned from sequencing reads available in srx822363 metagenome
genome binned from sequencing reads available in erx556324 metagenome
genome binned from sequencing reads available in erx556043 metagenome
genome binned from sequencing reads available in erx633356 metagenome
genome binned from sequencing reads available in srx691283
genome binned from sequencing reads available in srx822612 metagenome
double haploid
genome binned from sequencing reads available in srx822427 metagenome
genome binned from sequencing reads available in erx1064487 metagenome
genome binned from sequencing reads available in srx822727 metagenome
obtained from john innes foundation uv mutagenesis derived from strain m22
genome binned from sequencing reads available in srx834629 metagenome
genome binned from sequencing reads available in srx822389 metagenome
genome binned from sequencing reads available in erx552272 metagenome
genome binned from sequencing reads available in srx1113225 metagenome
genome binned from sequencing reads available in erx555990 metagenome
genome binned from sequencing reads available in srx993395 metagenome
genome binned from sequencing reads available in srx1113224 metagenome
genome binned from sequencing reads available in srx691274 metagenome
genome binned from sequencing reads available in srx822587 metagenome
genome binned from sequencing reads available in srx836006 metagenome
genome binned from sequencing reads available in erx556032 metagenome
genome binned from sequencing reads available in srx1075082 metagenome
genome binned from sequencing reads available in srx1077120 metagenome
genome binned from sequencing reads available in erx943713 metagenome
genome binned from sequencing reads available in erx556070 metagenome
genome binned from sequencing reads available in srx745164 metagenome
detected as heterotrophic contamination in the enrichment culture of ja12
genome binned from sequencing reads available in srx392460
genome binned from sequencing reads available in srx331965 metagenome
genome binned from sequencing reads available in srx691266
genome binned from sequencing reads available in erx943715 metagenome
genome binned from sequencing reads available in srx1044554 metagenome
genome binned from sequencing reads available in srx710592 metagenome
genome binned from sequencing reads available in srx331738 metagenome
hn population
genome binned from sequencing reads available in erx656390 metagenome
genome binned from sequencing reads available in srx834626 metagenome
genome binned from sequencing reads available in srx130437 metagenome
genome binned from sequencing reads available in srx648501
genome binned from sequencing reads available in srx710625 metagenome
sch population
genome binned from sequencing reads available in srx331740
genome binned from sequencing reads available in erx556025 metagenome
human with short-term swine contact
genome binned from sequencing reads available in erx556008 metagenome
genome binned from sequencing reads available in srx834650 metagenome
genome binned from sequencing reads available in srx147036 metagenome
genome binned from sequencing reads available in srx691270
genome binned from sequencing reads available in srx822751 metagenome
genome binned from sequencing reads available in srx823305 metagenome
shiga toxin-producing
genome binned from sequencing reads available in srx802982 metagenome
genome binned from sequencing reads available in srx822461 metagenome
genome binned from sequencing reads available in erx555918
reared population for number generations
genome binned from sequencing reads available in erx552332 metagenome
genome binned from sequencing reads available in srx822542 metagenome
ability to use furfural as a sole carbon and energy source
genome binned from sequencing reads available in erx555915 metagenome
the designation refers to the 24th species that pfennig isolated from the carmel river cr
genome binned from sequencing reads available in erx556134
genome binned from sequencing reads available in srx822396 metagenome
genome binned from sequencing reads available in srx822932 metagenome
genome binned from sequencing reads available in srx103544
genome binned from sequencing reads available in srx748866 metagenome
genome binned from sequencing reads available in srx216765 metagenome
genome binned from sequencing reads available in srx822848 metagenome
genome binned from sequencing reads available in erx555931
genome binned from sequencing reads available in srx803008 metagenome
genome binned from sequencing reads available in erx1109759 metagenome
genome binned from sequencing reads available in erx552298 metagenome
genome binned from sequencing reads available in srx390521 metagenome
genome binned from sequencing reads available in srx865121
genome binned from sequencing reads available in srx319064 metagenome
genome binned from sequencing reads available in erx555967
genome binned from sequencing reads available in erx166941 metagenome
genome binned from sequencing reads available in srx835984 metagenome
genome binned from sequencing reads available in srx823031 metagenome
genome binned from sequencing reads available in erx552244 metagenome
genome binned from sequencing reads available in erx552263 metagenome
genome binned from sequencing reads available in srx834665 metagenome
genome binned from sequencing reads available in srx822920 metagenome
genome binned from sequencing reads available in srx1044544 metagenome
genome binned from sequencing reads available in erx552300 metagenome
genome binned from sequencing reads available in srx179287 metagenome
genome binned from sequencing reads available in srx836029 metagenome
genome binned from sequencing reads available in erx555988 metagenome
genome binned from sequencing reads available in srx836041 metagenome
genome binned from sequencing reads available in erx556139 metagenome
genome binned from sequencing reads available in srx546000 metagenome
genome binned from sequencing reads available in srx834636 metagenome
screening
genome binned from sequencing reads available in srx834639 metagenome
genome binned from sequencing reads available in srx147858
genome binned from sequencing reads available in srx822774 metagenome
genome binned from sequencing reads available in srx823122 metagenome
genome binned from sequencing reads available in srx103565
genome binned from sequencing reads available in srx532417
genome binned from sequencing reads available in srx392466 metagenome
micronucleus
drx003682 metagenome
genome binned from sequencing reads available in erx556088 metagenome
genome binned from sequencing reads available in erx555907 metagenome
genome binned from sequencing reads available in srx371701 metagenome
genome binned from sequencing reads available in erx552335 metagenome
genome binned from sequencing reads available in erx552311 metagenome
genome binned from sequencing reads available in srx834628 metagenome
derived from chromobacterium subtsugae atcc number knock-out mutation
genome binned from sequencing reads available in srx822297 metagenome
genome binned from sequencing reads available in srx822394 metagenome
genome binned from sequencing reads available in erx556060 metagenome
anoxigenic phototrophic bacteria
genome binned from sequencing reads available in srx822041 metagenome
genome binned from sequencing reads available in erx552280 metagenome
rifampicin-resistant derivative of ncppb number
genome binned from sequencing reads available in srx1122679
genome binned from sequencing reads available in erx556326 metagenome
genome binned from sequencing reads available in srx822334 metagenome
habitat freshwater
genome binned from sequencing reads available in erx555992 metagenome
genome binned from sequencing reads available in erx556000 metagenome
genome binned from sequencing reads available in srx823420 metagenome
genome binned from sequencing reads available in srx691280 metagenome
genome binned from sequencing reads available in srx822548 metagenome
non-clinical source c. botulinum group i toxin type a5b3
genome binned from sequencing reads available in srx822424 metagenome
genome binned from sequencing reads available in srx822132 metagenome
genome binned from sequencing reads available in srx103491
genome binned from sequencing reads available in srx864952 metagenome
genome binned from sequencing reads available in srx823354 metagenome
genome binned from sequencing reads available in srx822177 metagenome
genome binned from sequencing reads available in erx1064489 metagenome
genome binned from sequencing reads available in srx691269 metagenome
genome binned from sequencing reads available in srx823218 metagenome
genome binned from sequencing reads available in erx490834 metagenome
genome binned from sequencing reads available in erx552253 metagenome
genome binned from sequencing reads available in srx822448 metagenome
genome binned from sequencing reads available in srx392468 metagenome
genome binned from sequencing reads available in srx691286 metagenome
genome binned from sequencing reads available in erx289005 metagenome
genome binned from sequencing reads available in srx331736 metagenome
genome binned from sequencing reads available in srx822889 metagenome
genome binned from sequencing reads available in erx556075
genome binned from sequencing reads available in erx633344 metagenome
genome binned from sequencing reads available in srx822645 metagenome
genome binned from sequencing reads available in srx822580 metagenome
genome binned from sequencing reads available in erx556056 metagenome
genome binned from sequencing reads available in erx556311 metagenome
genome binned from sequencing reads available in erx552264 metagenome
genome binned from sequencing reads available in srx822756 metagenome
genome binned from sequencing reads available in srx103574 metagenome
genome binned from sequencing reads available in srx748862 metagenome
vc1
genome binned from sequencing reads available in srx103497 metagenome
genome binned from sequencing reads available in srx822747 metagenome
genome binned from sequencing reads available in srx822428 metagenome
genome binned from sequencing reads available in erx556088
genome binned from sequencing reads available in srx802073 metagenome
genome binned from sequencing reads available in srx319065 metagenome
genome binned from sequencing reads available in srx103568
genome binned from sequencing reads available in srx685735 metagenome
genome binned from sequencing reads available in srx703649 metagenome
genome binned from sequencing reads available in srx822908 metagenome
genome binned from sequencing reads available in srx823128 metagenome
genome binned from sequencing reads available in srx331704 metagenome
genome binned from sequencing reads available in srx806390 metagenome
genome binned from sequencing reads available in srx710599 metagenome
genome binned from sequencing reads available in erx556027
genome binned from sequencing reads available in erx556009 metagenome
genome binned from sequencing reads available in drx011531
genome binned from sequencing reads available in erx556083 metagenome
genome binned from sequencing reads available in srx823361 metagenome
genome binned from sequencing reads available in erx556103
genome binned from sequencing reads available in srx742693
genome binned from sequencing reads available in srx147858 metagenome
genome binned from sequencing reads available in srx553227 metagenome
